iter,tokens_seen,train_loss,val_loss,val_ppl,lr,tokens_per_sec,mfu,grad_norm,h_norm_mean,h_delta_mean,h_delta_min,attn_ent_mean,step_losses
3660,239927296,3.7148,,,0.000198,87330,20.48,0.0000,,,,,
3670,240582656,3.7228,,,0.000197,87067,20.52,0.0000,,,,,
3680,241238016,3.6112,,,0.000197,87040,20.55,0.0000,,,,,
3690,241893376,3.8069,,,0.000196,87376,20.58,0.0000,,,,,
3700,242548736,3.6108,,,0.000196,87221,20.61,0.0000,,,,,
3710,243204096,3.6454,,,0.000195,87351,20.64,0.0000,,,,,
3720,243859456,3.5974,,,0.000195,87082,20.65,0.0000,,,,,
3730,244514816,3.6795,,,0.000194,86965,20.67,0.0000,,,,,
3740,245170176,3.9856,,,0.000194,87084,20.68,0.0000,,,,,
3750,245825536,3.8516,,,0.000193,86883,20.69,0.0000,,,,,
3760,246480896,3.6815,,,0.000193,87337,20.71,0.0000,,,,,
3770,247136256,3.6882,,,0.000192,86940,20.72,0.0000,,,,,
3780,247791616,3.5730,,,0.000191,86921,20.73,0.0000,,,,,
3790,248446976,3.6691,,,0.000191,87445,20.74,0.0000,,,,,
3800,249102336,3.7532,,,0.000190,87088,20.75,0.0000,,,,,
3810,249757696,3.7486,,,0.000190,87218,20.76,0.0000,,,,,
3820,250413056,3.6725,,,0.000189,87023,20.77,0.0000,,,,,
3830,251068416,3.8130,,,0.000189,87040,20.77,0.0000,,,,,
3840,251723776,3.6911,,,0.000188,87268,20.78,0.0000,,,,,
3850,252379136,3.7574,,,0.000188,86837,20.78,0.0000,,,,,
3860,253034496,3.9549,,,0.000187,87451,20.79,0.0000,,,,,
3870,253689856,3.9671,,,0.000186,87387,20.80,0.0000,,,,,
3880,254345216,3.7214,,,0.000186,87582,20.82,0.0000,,,,,
3890,255000576,3.6835,,,0.000185,87132,20.82,0.0000,,,,,
3900,255655936,3.6408,,,0.000185,87037,20.82,0.0000,,,,,
3910,256311296,3.7888,,,0.000184,87196,20.82,0.0000,,,,,
3920,256966656,3.7482,,,0.000184,87235,20.82,0.0000,,,,,
3930,257622016,3.6923,,,0.000183,87196,20.83,0.0000,,,,,
3940,258277376,3.7076,,,0.000182,87178,20.83,0.0000,,,,,
3950,258932736,3.6423,,,0.000182,87069,20.83,0.0000,,,,,
3960,259588096,3.7498,,,0.000181,87358,20.83,0.0000,,,,,
3970,260243456,3.5928,,,0.000181,86912,20.83,0.0000,,,,,
3980,260898816,3.7419,,,0.000180,87302,20.83,0.0000,,,,,
3990,261554176,3.7940,,,0.000180,87169,20.83,0.0000,,,,,
4000,262144000,3.7283,3.9764,53.32,0.000179,,20.83,,,,,,
4000,262209536,3.8349,,,0.000179,7501,18.93,0.0000,,,,,
4010,262864896,3.6468,,,0.000179,87262,19.12,0.0000,,,,,
4020,263520256,3.8425,,,0.000178,86970,19.29,0.0000,,,,,
4030,264175616,3.8472,,,0.000177,87229,19.45,0.0000,,,,,
4040,264830976,3.6897,,,0.000177,87054,19.58,0.0000,,,,,
4050,265486336,3.8526,,,0.000176,86876,19.70,0.0000,,,,,
4060,266141696,3.6080,,,0.000176,87404,19.82,0.0000,,,,,
4070,266797056,3.9697,,,0.000175,86943,19.92,0.0000,,,,,
4080,267452416,3.7598,,,0.000175,87215,20.01,0.0000,,,,,
4090,268107776,3.8930,,,0.000174,87321,20.10,0.0000,,,,,
4100,268763136,3.9663,,,0.000173,86959,20.17,0.0000,,,,,
4110,269418496,3.7856,,,0.000173,87113,20.23,0.0000,,,,,
4120,270073856,3.7853,,,0.000172,87069,20.29,0.0000,,,,,
4130,270729216,3.7761,,,0.000172,86811,20.34,0.0000,,,,,
4140,271384576,3.7618,,,0.000171,87339,20.39,0.0000,,,,,
4150,272039936,3.6507,,,0.000171,86645,20.43,0.0000,,,,,
4160,272695296,3.7560,,,0.000170,87079,20.47,0.0000,,,,,
4170,273350656,3.7712,,,0.000170,87095,20.50,0.0000,,,,,
4180,274006016,3.9073,,,0.000169,87097,20.53,0.0000,,,,,
4190,274661376,3.8815,,,0.000168,87051,20.56,0.0000,,,,,
4200,275316736,3.7353,,,0.000168,87126,20.59,0.0000,,,,,
4210,275972096,3.5991,,,0.000167,87385,20.62,0.0000,,,,,
4220,276627456,3.6550,,,0.000167,86949,20.64,0.0000,,,,,
4230,277282816,3.8683,,,0.000166,87149,20.66,0.0000,,,,,
4240,277938176,3.6779,,,0.000166,87049,20.67,0.0000,,,,,
4250,278593536,3.7508,,,0.000165,87404,20.70,0.0000,,,,,
4260,279248896,3.6520,,,0.000164,87184,20.71,0.0000,,,,,
4270,279904256,3.8051,,,0.000164,87086,20.72,0.0000,,,,,
4280,280559616,3.8138,,,0.000163,86550,20.72,0.0000,,,,,
4290,281214976,3.7480,,,0.000163,87134,20.73,0.0000,,,,,
4300,281870336,3.5613,,,0.000162,87071,20.74,0.0000,,,,,
4310,282525696,3.6454,,,0.000162,86498,20.73,0.0000,,,,,
4320,283181056,3.8077,,,0.000161,87005,20.74,0.0000,,,,,
4330,283836416,3.6149,,,0.000160,87338,20.76,0.0000,,,,,
4340,284491776,3.6727,,,0.000160,86892,20.76,0.0000,,,,,
4350,285147136,3.8037,,,0.000159,87268,20.77,0.0000,,,,,
4360,285802496,3.7795,,,0.000159,87000,20.77,0.0000,,,,,
4370,286457856,3.6876,,,0.000158,87087,20.78,0.0000,,,,,
4380,287113216,3.5420,,,0.000158,87377,20.79,0.0000,,,,,
4390,287768576,3.6017,,,0.000157,87271,20.80,0.0000,,,,,
4400,288423936,3.7745,,,0.000157,86956,20.80,0.0000,,,,,
4410,289079296,3.6408,,,0.000156,87221,20.80,0.0000,,,,,
4420,289734656,3.7693,,,0.000155,86837,20.80,0.0000,,,,,
4430,290390016,3.6393,,,0.000155,87293,20.81,0.0000,,,,,
4440,291045376,3.7035,,,0.000154,86880,20.80,0.0000,,,,,
4450,291700736,3.7538,,,0.000154,86806,20.80,0.0000,,,,,
4460,292356096,3.6482,,,0.000153,87145,20.80,0.0000,,,,,
4470,293011456,3.7249,,,0.000153,87160,20.81,0.0000,,,,,
4480,293666816,3.7905,,,0.000152,87428,20.82,0.0000,,,,,
4490,294322176,3.7296,,,0.000151,86863,20.81,0.0000,,,,,
4500,294912000,3.6950,3.9375,51.29,0.000151,,20.81,,,,,,
4500,294977536,3.7593,,,0.000151,7753,18.92,0.0000,,,,,
4510,295632896,3.9209,,,0.000150,87169,19.11,0.0000,,,,,
4520,296288256,3.8188,,,0.000150,87307,19.28,0.0000,,,,,
4530,296943616,3.6422,,,0.000149,87222,19.44,0.0000,,,,,
4540,297598976,3.6460,,,0.000149,87118,19.58,0.0000,,,,,
4550,298254336,3.7810,,,0.000148,87403,19.71,0.0000,,,,,
4560,298909696,3.7404,,,0.000148,87023,19.82,0.0000,,,,,
4570,299565056,3.5671,,,0.000147,87299,19.93,0.0000,,,,,
4580,300220416,3.8523,,,0.000146,87515,20.03,0.0000,,,,,
4590,300875776,3.6181,,,0.000146,86857,20.10,0.0000,,,,,
4600,301531136,3.6212,,,0.000145,87407,20.18,0.0000,,,,,
4610,302186496,3.8213,,,0.000145,87021,20.24,0.0000,,,,,
4620,302841856,3.7338,,,0.000144,86949,20.30,0.0000,,,,,
4630,303497216,3.8278,,,0.000144,87126,20.35,0.0000,,,,,
4640,304152576,3.7221,,,0.000143,87170,20.40,0.0000,,,,,
4650,304807936,3.8389,,,0.000142,87554,20.45,0.0000,,,,,
4660,305463296,3.6982,,,0.000142,95399,20.69,0.0000,,,,,
4670,306118656,3.5023,,,0.000141,87011,20.70,0.0000,,,,,
4680,306774016,3.6966,,,0.000141,87368,20.72,0.0000,,,,,
4690,307429376,3.7618,,,0.000140,87091,20.73,0.0000,,,,,
4700,308084736,3.8105,,,0.000140,87378,20.75,0.0000,,,,,
4710,308740096,3.7187,,,0.000139,87128,20.76,0.0000,,,,,
4720,309395456,3.7225,,,0.000139,87326,20.77,0.0000,,,,,
4730,310050816,3.6533,,,0.000138,87153,20.78,0.0000,,,,,
4740,310706176,3.6478,,,0.000137,87067,20.78,0.0000,,,,,
4750,311361536,3.6998,,,0.000137,87102,20.78,0.0000,,,,,
4760,312016896,3.5874,,,0.000136,86842,20.78,0.0000,,,,,
4770,312672256,3.6701,,,0.000136,87001,20.78,0.0000,,,,,
4780,313327616,3.7517,,,0.000135,87163,20.79,0.0000,,,,,
4790,313982976,3.5704,,,0.000135,86956,20.79,0.0000,,,,,
4800,314638336,3.5601,,,0.000134,87281,20.80,0.0000,,,,,
4810,315293696,3.5217,,,0.000134,87143,20.80,0.0000,,,,,
4820,315949056,3.5944,,,0.000133,86998,20.80,0.0000,,,,,
4830,316604416,3.6588,,,0.000133,87272,20.81,0.0000,,,,,
4840,317259776,3.5989,,,0.000132,87332,20.82,0.0000,,,,,
4850,317915136,3.5973,,,0.000131,87176,20.82,0.0000,,,,,
4860,318570496,3.5397,,,0.000131,87047,20.82,0.0000,,,,,
4870,319225856,3.5252,,,0.000130,87012,20.82,0.0000,,,,,
4880,319881216,3.8085,,,0.000130,87320,20.82,0.0000,,,,,
4890,320536576,3.6618,,,0.000129,87038,20.82,0.0000,,,,,
4900,321191936,3.6217,,,0.000129,87137,20.82,0.0000,,,,,
4910,321847296,3.7025,,,0.000128,87238,20.83,0.0000,,,,,
4920,322502656,3.6520,,,0.000128,87186,20.83,0.0000,,,,,
4930,323158016,3.5331,,,0.000127,87114,20.83,0.0000,,,,,
4940,323813376,3.6970,,,0.000127,87117,20.83,0.0000,,,,,
4950,324468736,3.7526,,,0.000126,87170,20.83,0.0000,,,,,
4960,325124096,3.5594,,,0.000125,86988,20.83,0.0000,,,,,
4970,325779456,3.5430,,,0.000125,87240,20.83,0.0000,,,,,
4980,326434816,3.7843,,,0.000124,87108,20.83,0.0000,,,,,
4990,327090176,3.6349,,,0.000124,87119,20.83,0.0000,,,,,
5000,327680000,3.6332,3.8981,49.31,0.000123,,20.83,,,,,,
5000,327745536,3.7131,,,0.000123,7434,18.93,0.0000,,,,,
5010,328400896,3.6279,,,0.000123,86779,19.11,0.0000,,,,,
5020,329056256,3.7635,,,0.000122,87375,19.29,0.0000,,,,,
5030,329711616,3.7075,,,0.000122,87510,19.45,0.0000,,,,,
5040,330366976,3.5942,,,0.000121,86787,19.58,0.0000,,,,,
5050,331022336,3.6579,,,0.000121,87197,19.71,0.0000,,,,,
5060,331677696,3.6203,,,0.000120,87137,19.82,0.0000,,,,,
5070,332333056,3.6077,,,0.000120,87032,19.92,0.0000,,,,,
5080,332988416,3.4498,,,0.000119,87175,20.01,0.0000,,,,,
5090,333643776,3.5631,,,0.000118,86945,20.09,0.0000,,,,,
5100,334299136,3.5409,,,0.000118,87131,20.16,0.0000,,,,,
5110,334954496,3.4821,,,0.000117,87040,20.23,0.0000,,,,,
5120,335609856,3.5774,,,0.000117,86984,20.29,0.0000,,,,,
5130,336265216,3.5630,,,0.000116,87464,20.35,0.0000,,,,,
5140,336920576,3.6045,,,0.000116,87393,20.40,0.0000,,,,,
5150,337575936,3.6822,,,0.000115,87275,20.45,0.0000,,,,,
5160,338231296,3.5592,,,0.000115,86951,20.48,0.0000,,,,,
5170,338886656,3.4314,,,0.000114,87100,20.52,0.0000,,,,,
5180,339542016,3.6405,,,0.000114,86813,20.54,0.0000,,,,,
5190,340197376,3.5797,,,0.000113,87018,20.57,0.0000,,,,,
5200,340852736,3.7831,,,0.000113,87232,20.60,0.0000,,,,,
5210,341508096,3.4861,,,0.000112,86971,20.62,0.0000,,,,,
5220,342163456,3.7902,,,0.000112,86999,20.64,0.0000,,,,,
5230,342818816,3.4391,,,0.000111,87066,20.65,0.0000,,,,,
5240,343474176,3.5602,,,0.000111,87063,20.67,0.0000,,,,,
5250,344129536,3.6375,,,0.000110,87130,20.69,0.0000,,,,,
5260,344784896,3.5605,,,0.000110,87079,20.70,0.0000,,,,,
5270,345440256,3.7428,,,0.000109,87413,20.72,0.0000,,,,,
5280,346095616,3.6000,,,0.000109,87187,20.73,0.0000,,,,,
5290,346750976,3.6078,,,0.000108,87241,20.75,0.0000,,,,,
5300,347406336,3.7002,,,0.000108,87228,20.76,0.0000,,,,,
5310,348061696,3.5232,,,0.000107,87093,20.76,0.0000,,,,,
5320,348717056,3.8386,,,0.000106,87280,20.77,0.0000,,,,,
5330,349372416,3.5893,,,0.000106,86974,20.78,0.0000,,,,,
5340,350027776,3.6783,,,0.000105,86998,20.78,0.0000,,,,,
5350,350683136,3.6671,,,0.000105,87224,20.79,0.0000,,,,,
5360,351338496,3.5721,,,0.000104,87076,20.79,0.0000,,,,,
5370,351993856,3.4601,,,0.000104,87286,20.80,0.0000,,,,,
5380,352649216,3.6205,,,0.000103,87293,20.81,0.0000,,,,,
5390,353304576,3.5090,,,0.000103,87078,20.81,0.0000,,,,,
5400,353959936,3.7643,,,0.000102,87264,20.81,0.0000,,,,,
5410,354615296,3.7495,,,0.000102,86890,20.81,0.0000,,,,,
5420,355270656,3.7685,,,0.000101,87292,20.82,0.0000,,,,,
5430,355926016,3.5312,,,0.000101,87640,20.83,0.0000,,,,,
5440,356581376,3.5312,,,0.000100,176925,22.98,0.0000,,,,,
5450,357236736,3.4404,,,0.000100,87090,22.76,0.0000,,,,,
5460,357892096,3.6367,,,0.000099,87264,22.57,0.0000,,,,,
5470,358547456,3.4924,,,0.000099,86983,22.39,0.0000,,,,,
5480,359202816,3.4639,,,0.000098,87362,22.24,0.0000,,,,,
5490,359858176,3.6115,,,0.000098,87401,22.11,0.0000,,,,,
5500,360448000,3.5888,3.8693,47.91,0.000098,,22.11,,,,,,
5500,360513536,3.6842,,,0.000098,7752,20.08,0.0000,,,,,
5510,361168896,3.3428,,,0.000097,86871,20.15,0.0000,,,,,
5520,361824256,3.4014,,,0.000097,86984,20.22,0.0000,,,,,
5530,362479616,3.4875,,,0.000096,87190,20.28,0.0000,,,,,
5540,363134976,3.5897,,,0.000096,87025,20.33,0.0000,,,,,
5550,363790336,3.5575,,,0.000095,87378,20.39,0.0000,,,,,
5560,364445696,3.6607,,,0.000095,86979,20.43,0.0000,,,,,
5570,365101056,3.6150,,,0.000094,87106,20.47,0.0000,,,,,
5580,365756416,3.6852,,,0.000094,86966,20.50,0.0000,,,,,
5590,366411776,3.5726,,,0.000093,86980,20.53,0.0000,,,,,
5600,367067136,3.4889,,,0.000093,87416,20.57,0.0000,,,,,
5610,367722496,3.5685,,,0.000092,87003,20.59,0.0000,,,,,
5620,368377856,3.8196,,,0.000092,87104,20.62,0.0000,,,,,
5630,369033216,3.6022,,,0.000091,87616,20.65,0.0000,,,,,
5640,369688576,3.7800,,,0.000091,86839,20.66,0.0000,,,,,
5650,370343936,3.4664,,,0.000090,87377,20.68,0.0000,,,,,
5660,370999296,3.5801,,,0.000090,87150,20.70,0.0000,,,,,
5670,371654656,3.5074,,,0.000089,87077,20.71,0.0000,,,,,
5680,372310016,3.3535,,,0.000089,87254,20.73,0.0000,,,,,
5690,372965376,3.6478,,,0.000088,86856,20.73,0.0000,,,,,
5700,373620736,3.6386,,,0.000088,87187,20.74,0.0000,,,,,
5710,374276096,3.5729,,,0.000087,86994,20.75,0.0000,,,,,
5720,374931456,3.5488,,,0.000087,87214,20.76,0.0000,,,,,
5730,375586816,3.7214,,,0.000087,87300,20.77,0.0000,,,,,
5740,376242176,3.7468,,,0.000086,87163,20.78,0.0000,,,,,
5750,376897536,3.5527,,,0.000086,87052,20.78,0.0000,,,,,
5760,377552896,3.4336,,,0.000085,87042,20.78,0.0000,,,,,
5770,378208256,3.6532,,,0.000085,87233,20.79,0.0000,,,,,
5780,378863616,3.5935,,,0.000084,87228,20.80,0.0000,,,,,
5790,379518976,3.6506,,,0.000084,87246,20.80,0.0000,,,,,
5800,380174336,3.3457,,,0.000083,87217,20.81,0.0000,,,,,
5810,380829696,3.5962,,,0.000083,86861,20.81,0.0000,,,,,
5820,381485056,3.4284,,,0.000082,87173,20.81,0.0000,,,,,
5830,382140416,3.3783,,,0.000082,87268,20.82,0.0000,,,,,
5840,382795776,3.6253,,,0.000082,86985,20.81,0.0000,,,,,
5850,383451136,3.7465,,,0.000081,87446,20.82,0.0000,,,,,
5860,384106496,3.5777,,,0.000081,87094,20.82,0.0000,,,,,
5870,384761856,3.5183,,,0.000080,86769,20.82,0.0000,,,,,
5880,385417216,3.5520,,,0.000080,87158,20.82,0.0000,,,,,
5890,386072576,3.6102,,,0.000079,87051,20.82,0.0000,,,,,
5900,386727936,3.3490,,,0.000079,87380,20.83,0.0000,,,,,
5910,387383296,3.5584,,,0.000079,87286,20.83,0.0000,,,,,
5920,388038656,3.4698,,,0.000078,86929,20.83,0.0000,,,,,
5930,388694016,3.4346,,,0.000078,87596,20.84,0.0000,,,,,
5940,389349376,3.7403,,,0.000077,87145,20.84,0.0000,,,,,
5950,390004736,3.5485,,,0.000077,87265,20.84,0.0000,,,,,
5960,390660096,3.6228,,,0.000076,86751,20.83,0.0000,,,,,
5970,391315456,3.4268,,,0.000076,86834,20.82,0.0000,,,,,
5980,391970816,3.4288,,,0.000076,87441,20.83,0.0000,,,,,
5990,392626176,3.7232,,,0.000075,87084,20.83,0.0000,,,,,
6000,393216000,3.5401,3.8624,47.58,0.000075,,20.83,,,,,,
6000,393281536,3.5138,,,0.000075,7416,18.93,0.0000,,,,,
6010,393936896,3.5191,,,0.000074,87108,19.12,0.0000,,,,,
6020,394592256,3.7231,,,0.000074,86923,19.28,0.0000,,,,,
6030,395247616,3.6873,,,0.000073,87359,19.44,0.0000,,,,,
6040,395902976,3.4309,,,0.000073,87173,19.58,0.0000,,,,,
6050,396558336,3.6245,,,0.000073,87124,19.71,0.0000,,,,,
6060,397213696,3.4907,,,0.000072,87029,19.82,0.0000,,,,,
6070,397869056,3.5019,,,0.000072,87017,19.92,0.0000,,,,,
6080,398524416,3.6868,,,0.000071,87187,20.01,0.0000,,,,,
6090,399179776,3.5433,,,0.000071,87008,20.09,0.0000,,,,,
6100,399835136,3.5599,,,0.000071,87254,20.17,0.0000,,,,,
6110,400490496,3.6199,,,0.000070,86774,20.23,0.0000,,,,,
6120,401145856,3.5084,,,0.000070,87292,20.29,0.0000,,,,,
6130,401801216,3.4626,,,0.000069,87378,20.35,0.0000,,,,,
6140,402456576,3.6060,,,0.000069,86785,20.39,0.0000,,,,,
6150,403111936,3.5752,,,0.000069,87191,20.44,0.0000,,,,,
6160,403767296,3.4153,,,0.000068,87055,20.47,0.0000,,,,,
6170,404422656,3.5077,,,0.000068,87176,20.51,0.0000,,,,,
6180,405078016,3.4937,,,0.000067,87395,20.55,0.0000,,,,,
6190,405733376,3.5238,,,0.000067,86827,20.57,0.0000,,,,,
6200,406388736,3.7098,,,0.000067,87571,20.61,0.0000,,,,,
6210,407044096,3.3743,,,0.000066,91844,20.74,0.0000,,,,,
6220,407699456,3.5573,,,0.000066,87406,20.76,0.0000,,,,,
6230,408354816,3.5451,,,0.000065,87249,20.77,0.0000,,,,,
6240,409010176,3.7918,,,0.000065,86980,20.77,0.0000,,,,,
6250,409665536,3.4010,,,0.000065,87152,20.78,0.0000,,,,,
6260,410320896,3.3747,,,0.000064,87164,20.78,0.0000,,,,,
6270,410976256,3.7448,,,0.000064,87229,20.79,0.0000,,,,,
6280,411631616,3.4964,,,0.000064,86973,20.79,0.0000,,,,,
6290,412286976,3.5284,,,0.000063,87191,20.80,0.0000,,,,,
6300,412942336,3.5316,,,0.000063,86732,20.79,0.0000,,,,,
6310,413597696,3.5434,,,0.000062,86624,20.78,0.0000,,,,,
6320,414253056,3.4521,,,0.000062,87620,20.80,0.0000,,,,,
6330,414908416,3.4847,,,0.000062,87124,20.80,0.0000,,,,,
6340,415563776,3.3008,,,0.000061,87141,20.81,0.0000,,,,,
6350,416219136,3.5157,,,0.000061,87148,20.81,0.0000,,,,,
6360,416874496,3.5766,,,0.000061,87023,20.81,0.0000,,,,,
6370,417529856,3.6556,,,0.000060,86991,20.81,0.0000,,,,,
6380,418185216,3.6617,,,0.000060,86893,20.81,0.0000,,,,,
6390,418840576,3.4322,,,0.000060,86784,20.80,0.0000,,,,,
6400,419495936,3.3733,,,0.000059,87133,20.80,0.0000,,,,,
6410,420151296,3.5426,,,0.000059,86871,20.80,0.0000,,,,,
6420,420806656,3.5221,,,0.000059,87609,20.82,0.0000,,,,,
6430,421462016,3.5069,,,0.000058,86990,20.81,0.0000,,,,,
6440,422117376,3.5015,,,0.000058,87089,20.81,0.0000,,,,,
6450,422772736,3.5640,,,0.000057,87308,20.82,0.0000,,,,,
6460,423428096,3.7109,,,0.000057,86985,20.82,0.0000,,,,,
6470,424083456,3.4331,,,0.000057,87302,20.82,0.0000,,,,,
6480,424738816,3.4131,,,0.000056,86883,20.82,0.0000,,,,,
6490,425394176,3.5409,,,0.000056,87245,20.82,0.0000,,,,,
6500,425984000,3.5102,3.8543,47.20,0.000056,,20.82,,,,,,
6500,426049536,3.5396,,,0.000056,7728,18.93,0.0000,,,,,
6510,426704896,3.4213,,,0.000055,87460,19.12,0.0000,,,,,
6520,427360256,3.3989,,,0.000055,87304,19.30,0.0000,,,,,
6530,428015616,3.5008,,,0.000055,86986,19.45,0.0000,,,,,
6540,428670976,3.3970,,,0.000054,87293,19.59,0.0000,,,,,
6550,429326336,3.6765,,,0.000054,87111,19.72,0.0000,,,,,
6560,429981696,3.6074,,,0.000054,87385,19.83,0.0000,,,,,
6570,430637056,3.5702,,,0.000054,86910,19.93,0.0000,,,,,
6580,431292416,3.5548,,,0.000053,87191,20.02,0.0000,,,,,
6590,431947776,3.5304,,,0.000053,86945,20.10,0.0000,,,,,
6600,432603136,3.4291,,,0.000053,86935,20.17,0.0000,,,,,
6610,433258496,3.4162,,,0.000052,87430,20.24,0.0000,,,,,
6620,433913856,3.3951,,,0.000052,86994,20.30,0.0000,,,,,
6630,434569216,3.6848,,,0.000052,87168,20.35,0.0000,,,,,
6640,435224576,3.6136,,,0.000051,86985,20.40,0.0000,,,,,
6650,435879936,3.4406,,,0.000051,86943,20.44,0.0000,,,,,
6660,436535296,3.3376,,,0.000051,87347,20.48,0.0000,,,,,
6670,437190656,3.6213,,,0.000050,87398,20.52,0.0000,,,,,
6680,437846016,3.5864,,,0.000050,87346,20.56,0.0000,,,,,
6690,438501376,3.4580,,,0.000050,87141,20.59,0.0000,,,,,
6700,439156736,3.5700,,,0.000050,87089,20.61,0.0000,,,,,
6710,439812096,3.5563,,,0.000049,87409,20.64,0.0000,,,,,
6720,440467456,3.4614,,,0.000049,86965,20.65,0.0000,,,,,
6730,441122816,3.3597,,,0.000049,87088,20.67,0.0000,,,,,
6740,441778176,3.4549,,,0.000048,87115,20.69,0.0000,,,,,
6750,442433536,3.4213,,,0.000048,87027,20.70,0.0000,,,,,
6760,443088896,3.4368,,,0.000048,87216,20.71,0.0000,,,,,
6770,443744256,3.5993,,,0.000048,87111,20.73,0.0000,,,,,
6780,444399616,3.5059,,,0.000047,87130,20.74,0.0000,,,,,
6790,445054976,3.4754,,,0.000047,87316,20.75,0.0000,,,,,
6800,445710336,3.3882,,,0.000047,87114,20.76,0.0000,,,,,
6810,446365696,3.3984,,,0.000046,87065,20.77,0.0000,,,,,
6820,447021056,3.5978,,,0.000046,87012,20.77,0.0000,,,,,
6830,447676416,3.3074,,,0.000046,86994,20.77,0.0000,,,,,
6840,448331776,3.4960,,,0.000046,87275,20.78,0.0000,,,,,
6850,448987136,3.4716,,,0.000045,86732,20.78,0.0000,,,,,
6860,449642496,3.4868,,,0.000045,87354,20.79,0.0000,,,,,
6870,450297856,3.3404,,,0.000045,87126,20.79,0.0000,,,,,
6880,450953216,3.5238,,,0.000045,86837,20.79,0.0000,,,,,
6890,451608576,3.5744,,,0.000044,87322,20.80,0.0000,,,,,
6900,452263936,3.5034,,,0.000044,87225,20.80,0.0000,,,,,
6910,452919296,3.4677,,,0.000044,87419,20.81,0.0000,,,,,
6920,453574656,3.3737,,,0.000044,87110,20.82,0.0000,,,,,
6930,454230016,3.5329,,,0.000043,86875,20.81,0.0000,,,,,
6940,454885376,3.5548,,,0.000043,87137,20.81,0.0000,,,,,
6950,455540736,3.2878,,,0.000043,87188,20.82,0.0000,,,,,
6960,456196096,3.5711,,,0.000043,87377,20.82,0.0000,,,,,
6970,456851456,3.4795,,,0.000042,86719,20.82,0.0000,,,,,
6980,457506816,3.4722,,,0.000042,87014,20.81,0.0000,,,,,
6990,458162176,3.5727,,,0.000042,87563,20.83,0.0000,,,,,
7000,458752000,3.4925,3.8186,45.54,0.000042,,20.83,,,,,,
7000,458817536,3.5748,,,0.000042,7486,18.92,0.0000,,,,,
7010,459472896,3.3361,,,0.000041,87153,19.12,0.0000,,,,,
7020,460128256,3.5275,,,0.000041,86806,19.28,0.0000,,,,,
7030,460783616,3.4484,,,0.000041,87214,19.44,0.0000,,,,,
7040,461438976,3.4643,,,0.000041,87166,19.58,0.0000,,,,,
7050,462094336,3.7298,,,0.000041,87214,19.70,0.0000,,,,,
7060,462749696,3.4382,,,0.000040,87252,19.82,0.0000,,,,,
7070,463405056,3.2770,,,0.000040,87062,19.92,0.0000,,,,,
7080,464060416,3.3707,,,0.000040,86779,20.00,0.0000,,,,,
7090,464715776,3.4435,,,0.000040,87242,20.09,0.0000,,,,,
7100,465371136,3.6056,,,0.000039,87021,20.16,0.0000,,,,,
7110,466026496,3.4763,,,0.000039,87349,20.23,0.0000,,,,,
7120,466681856,3.5426,,,0.000039,86777,20.29,0.0000,,,,,
7130,467337216,3.3674,,,0.000039,87248,20.34,0.0000,,,,,
7140,467992576,3.5578,,,0.000039,87212,20.39,0.0000,,,,,
7150,468647936,3.5678,,,0.000038,87194,20.44,0.0000,,,,,
7160,469303296,3.4537,,,0.000038,87412,20.49,0.0000,,,,,
7170,469958656,3.6079,,,0.000038,86981,20.52,0.0000,,,,,
7180,470614016,3.5697,,,0.000038,87083,20.55,0.0000,,,,,
7190,471269376,3.4732,,,0.000038,87203,20.58,0.0000,,,,,
7200,471924736,3.4403,,,0.000038,86970,20.60,0.0000,,,,,
7210,472580096,3.4542,,,0.000037,87259,20.63,0.0000,,,,,
7220,473235456,3.4529,,,0.000037,87269,20.65,0.0000,,,,,
7230,473890816,3.5378,,,0.000037,86853,20.66,0.0000,,,,,
7240,474546176,3.6337,,,0.000037,87286,20.68,0.0000,,,,,
7250,475201536,3.5151,,,0.000037,87013,20.70,0.0000,,,,,
7260,475856896,3.3991,,,0.000036,87499,20.72,0.0000,,,,,
7270,476512256,3.5004,,,0.000036,86879,20.72,0.0000,,,,,
7280,477167616,3.4744,,,0.000036,86914,20.73,0.0000,,,,,
7290,477822976,3.3202,,,0.000036,87302,20.74,0.0000,,,,,
7300,478478336,3.5095,,,0.000036,87044,20.75,0.0000,,,,,
7310,479133696,3.3406,,,0.000036,87297,20.76,0.0000,,,,,
7320,479789056,3.4974,,,0.000035,87045,20.77,0.0000,,,,,
7330,480444416,3.5082,,,0.000035,87258,20.78,0.0000,,,,,
7340,481099776,3.3737,,,0.000035,87503,20.79,0.0000,,,,,
7350,481755136,3.4712,,,0.000035,87012,20.79,0.0000,,,,,
7360,482410496,3.5655,,,0.000035,87164,20.80,0.0000,,,,,
7370,483065856,3.4142,,,0.000035,87463,20.81,0.0000,,,,,
7380,483721216,3.5202,,,0.000035,87077,20.81,0.0000,,,,,
7390,484376576,3.4938,,,0.000034,87495,20.82,0.0000,,,,,
7400,485031936,3.4226,,,0.000034,86917,20.82,0.0000,,,,,
7410,485687296,3.4001,,,0.000034,87298,20.82,0.0000,,,,,
7420,486342656,3.3942,,,0.000034,86875,20.82,0.0000,,,,,
7430,486998016,3.3986,,,0.000034,87058,20.82,0.0000,,,,,
7440,487653376,3.4980,,,0.000034,87407,20.83,0.0000,,,,,
