iter,tokens_seen,train_loss,val_loss,val_ppl,lr,tokens_per_sec,mfu,grad_norm,h_norm_mean,h_delta_mean,h_delta_min,attn_ent_mean,step_losses
3120,51134464,2.0909,,,0.000286,219239,7.39,0.0000,,,,,
3130,51298304,2.1616,,,0.000286,218731,7.40,0.0000,,,,,
3140,51462144,2.1631,,,0.000286,218853,7.41,0.0000,,,,,
3150,51625984,2.0812,,,0.000285,232167,7.46,0.0000,,,,,
3160,51789824,2.1940,,,0.000285,219475,7.46,0.0000,,,,,
3170,51953664,2.0663,,,0.000285,218445,7.46,0.0000,,,,,
3180,52117504,2.1594,,,0.000285,220063,7.46,0.0000,,,,,
3190,52281344,2.0729,,,0.000285,221149,7.47,0.0000,,,,,
3200,52445184,2.1578,,,0.000285,220035,7.47,0.0000,,,,,
3210,52609024,2.1145,,,0.000285,220705,7.48,0.0000,,,,,
3220,52772864,2.2358,,,0.000285,219961,7.48,0.0000,,,,,
3230,52936704,2.0973,,,0.000285,219818,7.48,0.0000,,,,,
3240,53100544,2.0060,,,0.000285,219938,7.48,0.0000,,,,,
3250,53264384,2.0905,,,0.000284,219604,7.48,0.0000,,,,,
3260,53428224,2.1192,,,0.000284,219175,7.48,0.0000,,,,,
3270,53592064,2.1606,,,0.000284,218747,7.48,0.0000,,,,,
3280,53755904,2.1099,,,0.000284,232886,7.52,0.0000,,,,,
3290,53919744,2.1147,,,0.000284,219209,7.52,0.0000,,,,,
3300,54083584,2.1319,,,0.000284,222178,7.52,0.0000,,,,,
3310,54247424,2.2086,,,0.000284,219241,7.52,0.0000,,,,,
3320,54411264,2.0714,,,0.000284,220128,7.52,0.0000,,,,,
3330,54575104,2.1849,,,0.000284,220040,7.51,0.0000,,,,,
3340,54738944,2.1339,,,0.000284,741470,9.29,0.0000,,,,,
3350,54902784,1.9821,,,0.000283,740591,10.88,0.0000,,,,,
3360,55066624,2.0715,,,0.000283,742287,12.32,0.0000,,,,,
3370,55230464,2.0635,,,0.000283,741119,13.62,0.0000,,,,,
3380,55394304,2.1475,,,0.000283,743967,14.79,0.0000,,,,,
3390,55558144,2.1015,,,0.000283,740807,15.84,0.0000,,,,,
3400,55721984,2.1835,,,0.000283,741159,16.78,0.0000,,,,,
3410,55885824,2.0908,,,0.000283,741047,17.63,0.0000,,,,,
3420,56049664,2.0504,,,0.000283,773032,18.50,0.0000,,,,,
3430,56213504,2.0541,,,0.000283,773633,19.28,0.0000,,,,,
3440,56377344,2.0203,,,0.000283,772919,19.99,0.0000,,,,,
3450,56541184,2.0851,,,0.000282,772902,20.62,0.0000,,,,,
3460,56705024,2.0430,,,0.000282,773232,21.20,0.0000,,,,,
3470,56868864,2.0662,,,0.000282,772467,21.71,0.0000,,,,,
3480,57032704,2.0754,,,0.000282,773041,22.17,0.0000,,,,,
3490,57196544,2.0349,,,0.000282,773024,22.59,0.0000,,,,,
3500,57344000,2.0919,2.1011,8.17,0.000282,,22.59,,,,,,
3500,57360384,2.0109,,,0.000282,8089,20.36,0.0000,,,,,
3510,57524224,2.0560,,,0.000282,773398,20.96,0.0000,,,,,
3520,57688064,2.1460,,,0.000282,773154,21.50,0.0000,,,,,
3530,57851904,2.1325,,,0.000282,773024,21.98,0.0000,,,,,
3540,58015744,2.1474,,,0.000281,772598,22.41,0.0000,,,,,
3550,58179584,2.1008,,,0.000281,773729,22.81,0.0000,,,,,
3560,58343424,2.0918,,,0.000281,772711,23.16,0.0000,,,,,
3570,58507264,2.1343,,,0.000281,771669,23.47,0.0000,,,,,
3580,58671104,2.0266,,,0.000281,772754,23.76,0.0000,,,,,
3590,58834944,2.0196,,,0.000281,773389,24.02,0.0000,,,,,
3600,58998784,2.1447,,,0.000281,772771,24.25,0.0000,,,,,
3610,59162624,2.0990,,,0.000281,772624,24.46,0.0000,,,,,
3620,59326464,2.1186,,,0.000281,772676,24.65,0.0000,,,,,
3630,59490304,2.1093,,,0.000280,773311,24.82,0.0000,,,,,
3640,59654144,2.0974,,,0.000280,772398,24.97,0.0000,,,,,
3650,59817984,2.1238,,,0.000280,773224,25.10,0.0000,,,,,
3660,59981824,2.0837,,,0.000280,773711,25.23,0.0000,,,,,
3670,60145664,2.1736,,,0.000280,773215,25.34,0.0000,,,,,
3680,60309504,2.1793,,,0.000280,773345,25.44,0.0000,,,,,
